VendaId,DataId,ClienteId,ProdutoId,Quantidade,PrecoUnitario,PercentagemDesconto,ValorTotal,Canal
2516,2011-10-22,208,35,3,378.24,21.00,1134.71,"Loja Física"
2517,2016-05-20,160,61,3,267.13,49.00,801.38,"Loja Física"
2518,2010-12-06,109,1,1,242.41,34.00,242.41,"Loja Física"
2519,2018-08-18,170,4,2,293.90,31.00,587.80,"Loja Física"
2520,2014-05-27,148,11,1,696.75,23.00,696.75,"Loja Física"
2521,2013-04-06,862,39,4,286.16,23.00,1144.62,"Loja Física"
2522,2015-12-07,292,141,4,102.77,5.00,411.06,"Loja Física"
2523,2019-05-06,203,4,4,223.86,8.00,895.44,"Loja Física"
2524,2016-04-03,199,99,2,562.94,44.00,1125.87,"Loja Física"
2525,2018-12-24,204,16,5,194.59,13.00,972.96,"Loja Física"
2526,2012-03-25,194,130,1,1189.19,28.00,1189.19,"Loja Física"
2527,2011-05-21,109,128,1,445.22,31.00,445.22,"Loja Física"
2528,2015-05-12,778,71,4,290.66,15.00,1162.65,"Loja Física"
2529,2012-01-02,939,17,1,644.63,37.00,644.63,"Loja Física"
2530,2017-08-21,756,54,2,21.54,16.00,43.07,"Loja Física"
2531,2015-04-06,144,76,1,1178.06,4.00,1178.06,"Loja Física"
2532,2011-01-21,796,101,4,260.73,30.00,1042.93,"Loja Física"
2533,2012-07-14,460,105,5,197.97,13.00,989.86,"Loja Física"
2534,2017-02-08,156,6,1,146.54,5.00,146.54,"Loja Física"
2535,2010-05-11,906,145,4,182.12,6.00,728.49,"Loja Física"
2536,2012-12-27,165,69,1,376.57,19.00,376.57,"Loja Física"
2537,2018-04-08,179,143,3,35.04,3.00,105.12,"Loja Física"
2538,2014-09-02,211,86,4,211.97,45.00,847.86,"Loja Física"
2539,2010-04-12,200,76,4,267.15,24.00,1068.59,"Loja Física"
2540,2015-10-13,200,15,5,176.36,26.00,881.81,"Loja Física"
2541,2017-01-03,164,143,2,422.21,41.00,844.41,"Loja Física"
2542,2018-02-09,103,120,3,307.43,34.00,922.28,"Loja Física"
2543,2010-01-31,682,145,1,505.88,37.00,505.88,"Loja Física"
2544,2013-01-14,181,127,3,209.20,32.00,627.60,"Loja Física"
2545,2014-03-05,101,102,3,58.11,27.00,174.34,"Loja Física"
2546,2014-12-26,880,71,5,44.10,29.00,220.48,"Loja Física"
2547,2018-12-16,139,13,5,292.64,5.00,1463.21,"Loja Física"
2548,2018-02-02,948,118,5,127.64,15.00,638.19,"Loja Física"
2549,2011-03-05,162,56,1,690.22,12.00,690.22,"Loja Física"
2550,2017-09-06,648,143,4,74.05,11.00,296.20,"Loja Física"
2551,2013-02-13,125,63,3,305.80,1.00,917.41,"Loja Física"
2552,2015-08-30,109,11,2,226.47,13.00,452.93,"Loja Física"
2553,2014-06-19,177,94,2,177.17,29.00,354.34,"Loja Física"
2554,2015-05-02,132,29,1,289.82,25.00,289.82,"Loja Física"
2555,2019-04-14,167,100,4,176.03,37.00,704.13,"Loja Física"
2556,2014-07-07,169,24,5,167.58,22.00,837.89,"Loja Física"
2557,2017-08-05,121,101,4,344.54,39.00,1378.14,"Loja Física"
2558,2014-09-18,169,115,2,368.93,34.00,737.85,"Loja Física"
2559,2014-12-09,197,2,4,129.38,13.00,517.53,"Loja Física"
2560,2015-04-02,171,127,3,225.04,6.00,675.11,"Loja Física"
2561,2020-01-08,673,147,4,370.36,21.00,1481.45,"Loja Física"
2562,2016-03-13,159,100,2,137.53,41.00,275.05,"Loja Física"
2563,2013-07-26,187,75,1,1141.46,3.00,1141.46,"Loja Física"
2564,2018-02-24,140,140,5,276.58,11.00,1382.90,"Loja Física"
2565,2018-05-22,135,137,1,468.68,23.00,468.68,"Loja Física"
2566,2018-06-23,714,57,3,298.71,33.00,896.13,"Loja Física"
2567,2018-10-11,167,129,2,229.69,47.00,459.38,"Loja Física"
2568,2019-03-31,137,29,4,356.77,10.00,1427.08,"Loja Física"
2569,2019-10-12,714,18,2,588.74,37.00,1177.48,"Loja Física"
2570,2018-03-05,183,126,1,1034.92,47.00,1034.92,"Loja Física"
2571,2014-09-29,516,37,2,434.39,17.00,868.78,"Loja Física"
2572,2017-11-18,203,35,3,129.22,16.00,387.66,"Loja Física"
2573,2015-02-26,148,114,1,1072.42,1.00,1072.42,"Loja Física"
2574,2017-04-25,163,68,2,445.26,5.00,890.52,"Loja Física"
2575,2018-03-19,628,20,4,120.15,25.00,480.61,"Loja Física"
2576,2015-05-09,113,12,2,243.07,18.00,486.13,"Loja Física"
2577,2011-02-17,174,53,3,440.70,26.00,1322.10,"Loja Física"
2578,2018-04-13,131,69,4,360.78,8.00,1443.12,"Loja Física"
2579,2010-12-23,913,85,3,491.64,33.00,1474.91,"Loja Física"
2580,2011-08-27,391,52,4,95.35,2.00,381.41,"Loja Física"
2581,2017-02-15,111,108,4,303.70,41.00,1214.81,"Loja Física"
2582,2015-12-31,191,92,3,97.55,33.00,292.64,"Loja Física"
2583,2012-02-09,200,25,2,167.41,10.00,334.81,"Loja Física"
2584,2011-05-03,343,93,3,297.21,49.00,891.63,"Loja Física"
2585,2013-11-27,125,151,2,528.87,29.00,1057.74,"Loja Física"
2586,2020-02-07,879,144,2,12.24,16.00,24.48,"Loja Física"
2587,2015-05-25,600,54,2,119.93,1.00,239.86,"Loja Física"
2588,2019-09-03,489,89,2,720.01,50.00,1440.02,"Loja Física"
2589,2012-09-20,176,96,4,244.48,34.00,977.90,"Loja Física"
2590,2014-02-14,113,117,1,1222.52,46.00,1222.52,"Loja Física"
2591,2017-03-29,733,13,1,1466.21,33.00,1466.21,"Loja Física"
2592,2016-08-19,778,86,5,50.87,1.00,254.33,"Loja Física"
2593,2013-01-31,130,137,4,161.42,23.00,645.68,"Loja Física"
2594,2018-08-24,119,126,1,930.64,26.00,930.64,"Loja Física"
2595,2018-09-17,142,132,4,163.03,4.00,652.11,"Loja Física"
2596,2017-07-16,504,122,5,8.51,29.00,42.55,"Loja Física"
2597,2019-09-08,489,116,2,537.81,21.00,1075.61,"Loja Física"
2598,2016-12-28,680,59,1,281.82,19.00,281.82,"Loja Física"
2599,2014-04-21,115,86,2,294.22,40.00,588.44,"Loja Física"
2600,2010-03-26,127,24,1,368.25,31.00,368.25,"Loja Física"
2601,2011-11-04,205,114,2,477.54,41.00,955.07,"Loja Física"
2602,2011-07-14,201,100,5,157.65,38.00,788.26,"Loja Física"
2603,2020-09-10,110,7,1,57.47,2.00,57.47,"Loja Física"
2604,2018-10-16,766,134,4,351.96,7.00,1407.85,"Loja Física"
2605,2019-01-31,143,108,3,112.37,33.00,337.11,"Loja Física"
2606,2016-01-03,414,82,2,451.02,33.00,902.04,"Loja Física"
2607,2013-05-31,195,78,4,125.57,43.00,502.29,"Loja Física"
2608,2020-03-26,124,78,5,73.69,36.00,368.46,"Loja Física"
2609,2019-08-01,547,30,4,218.48,38.00,873.91,"Loja Física"
2610,2020-11-19,173,29,2,394.64,24.00,789.27,"Loja Física"
2611,2019-10-05,541,106,5,22.70,38.00,113.48,"Loja Física"
2612,2016-08-23,588,33,3,483.68,10.00,1451.05,"Loja Física"
2613,2012-07-20,149,51,4,242.82,38.00,971.28,"Loja Física"
2614,2014-05-17,108,1,5,156.08,40.00,780.38,"Loja Física"
2615,2016-01-28,160,69,1,720.30,14.00,720.30,"Loja Física"
2616,2017-03-29,116,93,2,673.80,8.00,1347.59,"Loja Física"
2617,2017-07-29,142,66,4,16.03,36.00,64.11,"Loja Física"
2618,2019-01-02,186,75,2,702.66,17.00,1405.31,"Loja Física"
2619,2011-07-12,113,105,5,147.77,44.00,738.87,"Loja Física"
2620,2010-10-02,673,119,4,315.62,13.00,1262.47,"Loja Física"
2621,2014-04-24,354,24,5,10.60,11.00,52.99,"Loja Física"
2622,2012-06-19,264,105,1,1355.26,46.00,1355.26,"Loja Física"
2623,2013-07-20,120,144,1,580.73,13.00,580.73,"Loja Física"
2624,2015-11-22,123,53,2,724.69,47.00,1449.38,"Loja Física"
2625,2010-02-21,205,85,3,484.61,22.00,1453.82,"Loja Física"
2626,2017-09-30,657,41,4,125.82,24.00,503.28,"Loja Física"
2627,2012-05-16,148,4,4,86.78,4.00,347.11,"Loja Física"
2628,2015-12-03,177,127,1,678.57,14.00,678.57,"Loja Física"
2629,2012-11-25,320,54,3,154.42,40.00,463.27,"Loja Física"
2630,2012-09-13,587,94,2,668.34,42.00,1336.67,"Loja Física"
2631,2019-11-28,980,135,2,459.67,34.00,919.33,"Loja Física"
2632,2016-11-12,113,28,2,329.25,49.00,658.50,"Loja Física"
2633,2014-04-04,270,10,4,143.99,30.00,575.95,"Loja Física"
2634,2013-09-28,167,150,4,267.71,45.00,1070.85,"Loja Física"
2635,2012-08-01,172,63,5,137.56,13.00,687.81,"Loja Física"
2636,2015-12-24,457,136,3,498.26,30.00,1494.77,"Loja Física"
2637,2015-03-23,127,28,1,1364.30,20.00,1364.30,"Loja Física"
2638,2018-09-21,796,32,3,120.41,2.00,361.24,"Loja Física"
2639,2013-08-25,637,4,4,73.24,40.00,292.94,"Loja Física"
2640,2018-04-05,172,90,3,53.76,3.00,161.27,"Loja Física"
2641,2013-02-24,187,22,3,331.81,46.00,995.42,"Loja Física"
2642,2018-02-02,770,114,5,38.41,27.00,192.03,"Loja Física"
2643,2015-09-02,186,17,4,289.45,8.00,1157.80,"Loja Física"
2644,2010-06-24,137,103,1,697.23,22.00,697.23,"Loja Física"
2645,2012-09-17,113,141,2,228.67,6.00,457.33,"Loja Física"
2646,2013-01-21,169,153,1,1376.32,40.00,1376.32,"Loja Física"
2647,2018-10-04,185,89,5,233.31,32.00,1166.56,"Loja Física"
2648,2020-11-08,117,41,3,128.78,30.00,386.33,"Loja Física"
2649,2016-03-18,165,27,1,762.15,9.00,762.15,"Loja Física"
2650,2010-06-05,132,26,2,682.45,6.00,1364.90,"Loja Física"
2651,2017-02-16,126,50,5,229.59,50.00,1147.93,"Loja Física"
2652,2014-07-13,100,142,2,477.82,43.00,955.64,"Loja Física"
2653,2013-05-14,160,106,2,668.00,39.00,1336.00,"Loja Física"
2654,2016-07-13,117,132,2,91.23,34.00,182.46,"Loja Física"
2655,2020-07-06,836,39,5,30.68,27.00,153.40,"Loja Física"
2656,2020-07-04,164,68,2,490.65,16.00,981.29,"Loja Física"
2657,2014-08-27,636,97,5,221.60,48.00,1108.00,"Loja Física"
2658,2015-02-23,161,38,1,343.29,29.00,343.29,"Loja Física"
2659,2015-08-19,660,106,5,286.82,0.00,1434.11,"Loja Física"
2660,2018-08-02,933,66,4,159.55,44.00,638.21,"Loja Física"
2661,2017-11-12,155,6,4,306.28,23.00,1225.13,"Loja Física"
2662,2015-10-19,166,43,2,222.69,31.00,445.37,"Loja Física"
2663,2010-11-04,180,138,1,345.47,49.00,345.47,"Loja Física"
2664,2015-03-23,307,90,2,640.53,16.00,1281.05,"Loja Física"
2665,2020-09-23,233,89,1,1007.97,23.00,1007.97,"Loja Física"
2666,2011-12-23,408,4,1,544.84,31.00,544.84,"Loja Física"
2667,2020-10-11,105,93,1,739.17,9.00,739.17,"Loja Física"
2668,2020-07-26,157,35,2,387.21,18.00,774.42,"Loja Física"
2669,2011-06-05,120,113,1,624.33,5.00,624.33,"Loja Física"
2670,2011-02-07,180,89,3,83.38,3.00,250.14,"Loja Física"
2671,2010-12-29,141,118,1,83.62,23.00,83.62,"Loja Física"
2672,2015-10-12,672,71,1,538.19,28.00,538.19,"Loja Física"
2673,2017-02-27,139,33,1,715.23,13.00,715.23,"Loja Física"
2674,2013-11-27,112,78,2,467.84,9.00,935.67,"Loja Física"
2675,2020-05-10,123,123,2,182.84,48.00,365.68,"Loja Física"
2676,2016-01-03,346,86,1,878.93,42.00,878.93,"Loja Física"
2677,2014-12-17,454,30,5,267.30,14.00,1336.52,"Loja Física"
2678,2014-10-29,143,12,1,473.36,24.00,473.36,"Loja Física"
2679,2019-07-16,607,75,2,210.73,3.00,421.45,"Loja Física"
2680,2017-12-23,142,82,2,398.92,21.00,797.83,"Loja Física"
2681,2020-01-05,151,23,1,51.17,4.00,51.17,"Loja Física"
2682,2017-06-26,110,5,3,438.26,13.00,1314.77,"Loja Física"
2683,2017-01-22,158,3,2,641.04,21.00,1282.07,"Loja Física"
2684,2019-07-26,602,54,4,299.51,50.00,1198.02,"Loja Física"
2685,2016-02-20,743,119,4,303.26,23.00,1213.05,"Loja Física"
2686,2011-12-22,626,124,2,552.64,10.00,1105.27,"Loja Física"
2687,2014-09-18,241,70,2,430.57,5.00,861.14,"Loja Física"
2688,2020-06-24,189,70,2,439.85,17.00,879.70,"Loja Física"
2689,2017-08-06,276,135,2,448.20,33.00,896.39,"Loja Física"
2690,2015-07-25,195,111,3,114.60,6.00,343.79,"Loja Física"
2691,2019-12-06,423,124,4,94.00,1.00,375.99,"Loja Física"
2692,2015-10-20,166,38,4,161.93,15.00,647.73,"Loja Física"
2693,2015-06-08,491,62,5,259.96,5.00,1299.79,"Loja Física"
2694,2020-09-20,137,147,4,224.00,22.00,895.99,"Loja Física"
2695,2016-04-27,131,15,1,1138.09,4.00,1138.09,"Loja Física"
2696,2012-12-30,170,19,2,496.61,17.00,993.21,"Loja Física"
2697,2010-01-05,103,145,5,127.08,37.00,635.40,"Loja Física"
2698,2018-04-02,240,18,2,440.12,21.00,880.23,"Loja Física"
2699,2014-10-27,201,110,1,369.26,14.00,369.26,"Loja Física"
2700,2013-12-27,164,122,3,466.30,17.00,1398.91,"Loja Física"
2701,2015-07-08,172,127,3,380.86,39.00,1142.59,"Loja Física"
2702,2014-07-27,286,119,4,109.83,18.00,439.33,"Loja Física"
2703,2019-12-30,501,69,3,381.58,34.00,1144.74,"Loja Física"
2704,2014-04-25,164,57,5,34.06,6.00,170.32,"Loja Física"
2705,2019-02-21,174,42,3,189.43,2.00,568.29,"Loja Física"
2706,2014-09-22,146,124,1,365.93,18.00,365.93,"Loja Física"
2707,2019-10-01,629,69,4,300.19,5.00,1200.74,"Loja Física"
2708,2015-07-19,463,43,5,240.62,33.00,1203.10,"Loja Física"
2709,2010-03-05,149,69,5,260.79,40.00,1303.96,"Loja Física"
2710,2017-02-16,194,72,5,58.44,26.00,292.20,"Loja Física"
2711,2017-03-12,198,1,5,236.24,20.00,1181.19,"Loja Física"
2712,2014-12-20,149,68,2,749.32,6.00,1498.64,"Loja Física"
2713,2012-10-26,100,153,4,368.32,18.00,1473.26,"Loja Física"
2714,2013-04-14,718,96,1,1298.92,27.00,1298.92,"Loja Física"
2715,2016-10-18,908,55,3,383.29,26.00,1149.86,"Loja Física"
2716,2013-06-06,139,120,1,286.24,27.00,286.24,"Loja Física"
2717,2018-09-02,185,116,4,133.39,31.00,533.54,"Loja Física"
2718,2017-08-19,645,33,5,62.44,12.00,312.18,"Loja Física"
2719,2010-07-26,891,13,4,297.07,12.00,1188.29,"Loja Física"
2720,2016-07-11,121,153,3,116.80,8.00,350.39,"Loja Física"
2721,2017-09-04,178,29,4,43.29,5.00,173.17,"Loja Física"
2722,2012-08-17,101,94,5,230.15,41.00,1150.73,"Loja Física"
2723,2014-05-20,155,21,2,450.93,41.00,901.86,"Loja Física"
2724,2012-02-21,112,70,3,143.62,32.00,430.87,"Loja Física"
2725,2018-10-02,172,4,4,344.78,1.00,1379.10,"Loja Física"
2726,2012-08-19,553,13,4,275.56,20.00,1102.24,"Loja Física"
2727,2017-04-03,105,96,2,316.41,11.00,632.81,"Loja Física"
2728,2019-01-05,134,145,1,578.93,46.00,578.93,"Loja Física"
2729,2011-01-09,124,75,4,181.21,40.00,724.84,"Loja Física"
2730,2016-04-02,175,132,1,336.26,26.00,336.26,"Loja Física"
2731,2012-09-19,418,147,4,148.14,15.00,592.55,"Loja Física"
2732,2012-09-03,177,16,3,61.18,22.00,183.54,"Loja Física"
2733,2017-12-13,119,145,4,61.05,6.00,244.19,"Loja Física"
2734,2014-08-17,139,9,4,363.74,28.00,1454.95,"Loja Física"
2735,2012-09-10,167,85,4,97.65,14.00,390.61,"Loja Física"
2736,2012-04-26,152,96,4,84.37,22.00,337.46,"Loja Física"
2737,2012-07-29,781,154,2,575.84,50.00,1151.67,"Loja Física"
2738,2012-11-09,191,98,1,730.06,38.00,730.06,"Loja Física"
2739,2015-01-27,582,128,4,8.28,47.00,33.11,"Loja Física"
2740,2011-08-15,206,132,1,1499.12,32.00,1499.12,"Loja Física"
2741,2011-10-05,582,82,1,502.20,27.00,502.20,"Loja Física"
2742,2018-11-23,366,82,2,390.19,50.00,780.37,"Loja Física"
2743,2012-04-25,113,75,4,373.66,5.00,1494.65,"Loja Física"
2744,2015-08-19,175,128,1,836.60,2.00,836.60,"Loja Física"
2745,2012-09-28,163,28,3,154.88,2.00,464.63,"Loja Física"
2746,2017-07-28,173,28,4,198.79,43.00,795.17,"Loja Física"
2747,2011-03-26,138,22,4,126.91,41.00,507.62,"Loja Física"
2748,2016-11-02,208,17,2,289.85,28.00,579.70,"Loja Física"
2749,2017-07-04,134,135,4,49.18,14.00,196.72,"Loja Física"
2750,2012-03-26,188,24,4,138.88,24.00,555.50,"Loja Física"
2751,2013-09-20,157,35,5,69.83,10.00,349.14,"Loja Física"
2752,2015-04-22,178,110,4,302.29,23.00,1209.14,"Loja Física"
2753,2014-07-30,561,28,3,141.75,32.00,425.25,"Loja Física"
2754,2018-06-24,122,133,5,164.41,2.00,822.03,"Loja Física"
2755,2020-02-16,443,44,2,555.50,41.00,1111.00,"Loja Física"
2756,2016-11-20,157,116,2,595.99,41.00,1191.98,"Loja Física"
2757,2013-06-26,114,75,3,43.50,1.00,130.49,"Loja Física"
2758,2019-05-15,168,127,3,368.84,12.00,1106.51,"Loja Física"
2759,2018-12-06,785,14,5,98.49,27.00,492.45,"Loja Física"
2760,2017-05-27,115,147,5,18.82,46.00,94.11,"Loja Física"
2761,2019-08-11,349,23,5,140.26,13.00,701.31,"Loja Física"
2762,2010-01-01,101,17,4,292.23,8.00,1168.92,"Loja Física"
2763,2010-11-07,206,107,5,275.87,25.00,1379.37,"Loja Física"
2764,2017-09-26,201,2,4,219.57,40.00,878.27,"Loja Física"
2765,2011-09-09,189,152,4,332.75,35.00,1330.99,"Loja Física"
2766,2012-05-14,425,58,4,313.18,1.00,1252.71,"Loja Física"
2767,2010-03-14,531,103,2,323.44,17.00,646.87,"Loja Física"
2768,2010-04-26,241,104,1,155.26,22.00,155.26,"Loja Física"
2769,2012-12-19,809,105,4,203.02,5.00,812.08,"Loja Física"
2770,2017-03-01,660,46,1,425.06,43.00,425.06,"Loja Física"
2771,2019-11-05,111,138,3,497.61,46.00,1492.83,"Loja Física"
2772,2010-05-16,178,27,4,91.05,25.00,364.19,"Loja Física"
2773,2012-10-24,196,116,5,108.36,22.00,541.80,"Loja Física"
2774,2015-06-17,208,109,3,486.85,39.00,1460.55,"Loja Física"
2775,2012-12-22,141,81,2,497.82,0.00,995.64,"Loja Física"
2776,2013-08-24,194,42,4,107.58,2.00,430.32,"Loja Física"
2777,2018-05-03,742,120,4,9.08,27.00,36.32,"Loja Física"
2778,2016-05-11,191,151,5,49.65,28.00,248.23,"Loja Física"
2779,2018-11-08,203,96,4,260.33,1.00,1041.33,"Loja Física"
2780,2016-04-05,883,72,4,197.23,46.00,788.93,"Loja Física"
2781,2018-05-09,741,125,3,129.53,41.00,388.58,"Loja Física"
2782,2020-02-08,115,83,1,808.04,2.00,808.04,"Loja Física"
2783,2013-03-03,205,114,1,526.96,42.00,526.96,"Loja Física"
2784,2020-10-28,101,15,2,191.41,15.00,382.82,"Loja Física"
2785,2017-09-30,848,109,2,606.50,47.00,1213.00,"Loja Física"
2786,2019-05-28,605,110,5,19.33,25.00,96.64,"Loja Física"
2787,2020-03-05,588,114,3,450.42,49.00,1351.27,"Loja Física"
2788,2016-02-28,863,59,4,69.64,21.00,278.54,"Loja Física"
2789,2015-07-16,711,64,4,19.44,32.00,77.77,"Loja Física"
2790,2014-11-29,757,77,4,71.30,28.00,285.21,"Loja Física"
2791,2020-11-22,175,41,1,325.46,21.00,325.46,"Loja Física"
2792,2019-04-08,158,35,5,191.15,41.00,955.75,"Loja Física"
2793,2015-10-22,203,119,3,185.38,11.00,556.14,"Loja Física"
2794,2015-12-24,611,34,3,452.22,6.00,1356.67,"Loja Física"
2795,2010-10-18,297,114,1,90.89,21.00,90.89,"Loja Física"
2796,2018-10-03,165,123,5,214.62,1.00,1073.08,"Loja Física"
2797,2018-12-02,405,84,1,478.08,4.00,478.08,"Loja Física"
2798,2010-06-05,950,61,4,130.69,32.00,522.77,"Loja Física"
2799,2017-03-30,123,49,2,491.49,29.00,982.98,"Loja Física"
2800,2011-12-28,698,89,2,722.11,19.00,1444.21,"Loja Física"
2801,2017-11-27,934,5,4,372.97,23.00,1491.89,"Loja Física"
2802,2011-11-12,186,148,4,122.08,42.00,488.33,"Loja Física"
2803,2014-09-29,143,115,1,1129.18,30.00,1129.18,"Loja Física"
2804,2011-10-23,112,106,1,539.69,48.00,539.69,"Loja Física"
2805,2015-10-14,531,13,2,182.34,14.00,364.67,"Loja Física"
2806,2013-02-04,134,35,1,219.83,8.00,219.83,"Loja Física"
2807,2020-04-17,161,117,1,111.45,9.00,111.45,"Loja Física"
2808,2014-01-11,119,127,4,54.08,6.00,216.31,"Loja Física"
2809,2015-08-10,154,111,2,147.08,37.00,294.15,"Loja Física"
2810,2015-02-18,951,46,2,376.57,26.00,753.13,"Loja Física"
2811,2020-07-21,142,15,5,279.72,26.00,1398.58,"Loja Física"
2812,2012-04-13,100,152,5,27.35,8.00,136.73,"Loja Física"
2813,2015-12-23,136,49,2,222.12,47.00,444.23,"Loja Física"
2814,2010-07-01,186,154,2,369.53,48.00,739.06,"Loja Física"
2815,2013-07-11,139,120,3,245.46,29.00,736.37,"Loja Física"
2816,2014-07-14,149,134,2,536.74,39.00,1073.47,"Loja Física"
2817,2016-03-24,747,41,1,1423.52,34.00,1423.52,"Loja Física"
2818,2016-08-23,473,141,2,520.77,40.00,1041.53,"Loja Física"
2819,2018-03-17,518,64,5,101.13,5.00,505.67,"Loja Física"
2820,2013-03-11,208,141,1,1287.20,10.00,1287.20,"Loja Física"
2821,2011-10-03,148,107,4,37.20,28.00,148.80,"Loja Física"
2822,2015-09-09,108,124,4,289.45,28.00,1157.79,"Loja Física"
2823,2019-06-07,167,143,5,202.33,25.00,1011.64,"Loja Física"
2824,2020-04-11,182,80,2,600.38,23.00,1200.75,"Loja Física"
2825,2013-05-20,145,63,5,30.83,44.00,154.13,"Loja Física"
2826,2020-10-06,919,11,3,420.23,44.00,1260.70,"Loja Física"
2827,2013-01-03,557,75,1,1307.12,34.00,1307.12,"Loja Física"
2828,2016-01-06,484,87,5,78.08,34.00,390.42,"Loja Física"
2829,2017-11-28,129,102,5,124.61,48.00,623.05,"Loja Física"
2830,2017-09-19,191,99,2,168.83,29.00,337.66,"Loja Física"
2831,2013-02-05,161,46,1,336.84,15.00,336.84,"Loja Física"
2832,2010-07-11,182,99,1,980.76,33.00,980.76,"Loja Física"
2833,2016-12-12,510,129,4,352.03,13.00,1408.13,"Loja Física"
2834,2015-07-14,180,91,5,294.04,49.00,1470.18,"Loja Física"
2835,2016-03-31,848,121,2,495.26,43.00,990.51,"Loja Física"
2836,2015-02-01,199,25,3,71.85,9.00,215.54,"Loja Física"
2837,2015-06-02,199,29,4,32.66,30.00,130.65,"Loja Física"
2838,2015-11-10,204,121,4,47.44,1.00,189.74,"Loja Física"
2839,2015-03-23,109,78,4,261.03,13.00,1044.10,"Loja Física"
2840,2014-07-03,141,86,3,295.66,38.00,886.98,"Loja Física"
2841,2013-03-21,176,39,3,373.23,23.00,1119.70,"Loja Física"
2842,2020-01-22,552,35,1,103.23,50.00,103.23,"Loja Física"
2843,2013-05-21,412,65,1,1176.54,38.00,1176.54,"Loja Física"
2844,2017-06-09,110,71,5,274.25,1.00,1371.27,"Loja Física"
2845,2012-03-21,858,82,1,1023.34,33.00,1023.34,"Loja Física"
2846,2017-01-15,511,147,2,658.56,46.00,1317.11,"Loja Física"
2847,2010-04-03,175,136,1,1423.19,17.00,1423.19,"Loja Física"
2848,2016-09-06,134,66,1,713.39,27.00,713.39,"Loja Física"
2849,2017-11-08,251,39,2,81.15,32.00,162.30,"Loja Física"
2850,2013-10-10,205,11,5,93.10,33.00,465.48,"Loja Física"
2851,2014-06-16,173,131,2,10.94,19.00,21.87,"Loja Física"
2852,2013-12-09,203,100,1,346.28,25.00,346.28,"Loja Física"
2853,2018-10-02,607,70,3,253.18,35.00,759.55,"Loja Física"
2854,2014-03-12,205,63,2,157.79,38.00,315.58,"Loja Física"
2855,2019-09-22,675,70,4,231.35,37.00,925.40,"Loja Física"
2856,2019-06-12,104,118,3,371.16,49.00,1113.48,"Loja Física"
2857,2016-05-21,327,62,3,305.95,5.00,917.84,"Loja Física"
2858,2020-03-12,858,115,4,88.82,14.00,355.27,"Loja Física"
2859,2015-02-13,711,56,3,212.78,33.00,638.35,"Loja Física"
2860,2015-11-29,485,73,5,191.30,9.00,956.50,"Loja Física"
2861,2015-02-15,153,149,4,17.79,25.00,71.16,"Loja Física"
2862,2016-02-09,155,78,5,91.89,28.00,459.45,"Loja Física"
2863,2018-09-10,142,129,4,319.29,4.00,1277.17,"Loja Física"
2864,2018-05-13,195,65,3,425.96,29.00,1277.88,"Loja Física"
2865,2011-01-06,188,130,5,21.45,42.00,107.26,"Loja Física"
2866,2020-09-16,135,24,5,248.26,10.00,1241.32,"Loja Física"
2867,2016-06-23,202,17,2,208.89,4.00,417.78,"Loja Física"
2868,2014-01-27,980,75,1,630.70,39.00,630.70,"Loja Física"
2869,2017-03-14,129,11,5,289.57,9.00,1447.85,"Loja Física"
2870,2010-01-16,138,20,1,371.31,12.00,371.31,"Loja Física"
2871,2014-03-13,193,129,5,159.67,28.00,798.35,"Loja Física"
2872,2011-10-27,372,97,3,347.45,17.00,1042.36,"Loja Física"
2873,2011-12-12,171,118,3,261.58,13.00,784.75,"Loja Física"
2874,2014-11-24,678,75,4,357.55,47.00,1430.20,"Loja Física"
2875,2013-07-18,133,48,2,629.58,31.00,1259.16,"Loja Física"
2876,2010-03-30,183,13,3,282.71,49.00,848.12,"Loja Física"
2877,2019-10-10,432,97,5,61.64,35.00,308.20,"Loja Física"
2878,2013-02-09,917,9,4,283.28,3.00,1133.13,"Loja Física"
2879,2013-02-21,121,127,2,688.71,19.00,1377.41,"Loja Física"
2880,2015-08-07,113,49,4,103.60,30.00,414.38,"Loja Física"
2881,2018-08-03,121,57,3,118.68,23.00,356.04,"Loja Física"
2882,2017-05-07,765,84,2,86.14,40.00,172.27,"Loja Física"
2883,2013-10-03,413,60,1,1380.51,28.00,1380.51,"Loja Física"
2884,2011-10-07,617,22,5,219.92,27.00,1099.58,"Loja Física"
2885,2010-12-13,983,61,2,304.05,2.00,608.09,"Loja Física"
2886,2018-10-01,139,147,5,159.80,38.00,799.01,"Loja Física"
2887,2013-07-04,185,1,5,228.31,50.00,1141.56,"Loja Física"
2888,2019-07-10,683,37,5,67.93,44.00,339.67,"Loja Física"
2889,2013-02-06,933,23,4,297.30,48.00,1189.18,"Loja Física"
2890,2017-07-26,166,33,5,17.57,20.00,87.87,"Loja Física"
2891,2011-03-03,148,149,5,28.76,2.00,143.82,"Loja Física"
2892,2012-02-07,419,35,4,97.36,39.00,389.45,"Loja Física"
2893,2010-08-08,158,7,3,402.17,23.00,1206.50,"Loja Física"
2894,2010-03-06,121,26,1,1123.15,18.00,1123.15,"Loja Física"
2895,2019-02-26,466,102,2,378.54,5.00,757.07,"Loja Física"
2896,2020-03-23,169,3,3,264.11,28.00,792.34,"Loja Física"
2897,2017-02-22,170,81,4,120.91,40.00,483.64,"Loja Física"
2898,2015-08-23,940,40,5,116.77,2.00,583.83,"Loja Física"
