VendaId,DataId,ClienteId,ProdutoId,Quantidade,PrecoUnitario,PercentagemDesconto,ValorTotal,Canal
11758,2021-10-25,1343,141,4,19.86,50.00,79.44,Online
11759,2022-03-19,1343,139,3,21.51,0.00,64.53,Online
11760,2022-09-20,1343,89,1,425.03,10.00,425.03,Online
11761,2022-10-02,1343,74,2,40.94,10.00,81.87,Online
11762,2023-03-19,1343,69,2,19.24,10.00,38.47,Online
11763,2024-04-05,1343,43,3,41.16,50.00,123.48,Online
11764,2022-11-06,1344,98,1,131.73,10.00,131.73,Online
11765,2022-11-07,1344,163,1,48.30,0.00,48.30,Online
11766,2022-11-13,1344,135,2,24.15,25.00,48.30,Online
11767,2023-02-06,1344,119,3,92.18,14.00,276.54,Online
11768,2023-02-09,1344,43,1,48.30,10.00,48.30,Online
11769,2024-07-22,1344,173,2,24.15,9.00,48.30,Online
11770,2021-01-03,1345,6,1,379.72,25.00,379.72,Online
11771,2021-01-08,1345,81,3,86.93,50.00,260.80,Online
11772,2021-06-10,1345,173,1,75.22,0.00,75.22,Online
11773,2021-06-14,1345,108,3,44.45,22.00,133.36,Online
11774,2021-09-29,1345,69,2,48.32,10.00,96.64,Online
11775,2021-11-16,1345,102,3,111.18,10.00,333.53,Online
11776,2021-12-17,1345,103,4,14.23,25.00,56.91,Online
11777,2022-05-22,1345,168,2,26.49,50.00,52.98,Online
11778,2022-06-06,1345,87,3,51.53,0.00,154.59,Online
11779,2023-02-19,1345,51,1,572.58,4.00,572.58,Online
11780,2023-02-22,1345,73,2,26.49,10.00,52.98,Online
11781,2023-04-10,1345,35,2,159.83,0.00,319.66,Online
11782,2023-09-07,1345,125,3,169.33,25.00,507.99,Online
11783,2023-10-27,1345,137,2,68.00,0.00,135.99,Online
11806,2022-02-13,1348,84,1,80.49,50.00,80.49,Online
11807,2022-02-17,1348,148,2,201.85,10.00,403.70,Online
11808,2022-03-14,1348,20,1,80.49,0.00,80.49,Online
11809,2023-05-31,1348,32,4,32.40,10.00,129.60,Online
11810,2023-12-03,1348,30,6,13.42,10.00,80.49,Online
11811,2023-12-11,1348,133,5,16.10,14.00,80.49,Online
11812,2023-12-16,1348,163,4,20.12,10.00,80.49,Online
11813,2024-11-13,1348,11,2,140.81,8.00,281.62,Online
11814,2025-01-11,1348,130,2,65.21,10.00,130.42,Online
11815,2025-03-31,1348,69,1,80.49,50.00,80.49,Online
11816,2021-12-24,1349,102,1,35.30,0.00,35.30,Online
11817,2022-12-21,1349,145,6,5.88,10.00,35.30,Online
11818,2022-12-29,1349,37,4,22.03,25.00,88.13,Online
11819,2023-05-20,1349,44,4,16.61,0.00,66.44,Online
11820,2023-05-27,1349,57,1,35.30,50.00,35.30,Online
11821,2023-05-28,1349,143,2,17.65,0.00,35.30,Online
11822,2023-05-31,1349,110,4,94.18,50.00,376.71,Online
11823,2023-07-31,1349,102,2,17.65,0.00,35.30,Online
11824,2023-09-22,1349,153,1,304.91,25.00,304.91,Online
11825,2024-06-17,1349,25,1,35.30,25.00,35.30,Online
11826,2021-09-06,1350,153,1,45.68,10.00,45.68,Online
11827,2021-09-10,1350,151,1,62.98,0.00,62.98,Online
11828,2021-12-24,1350,115,3,15.23,50.00,45.68,Online
11829,2022-04-28,1350,13,1,132.59,50.00,132.59,Online
11830,2023-02-28,1350,78,2,23.50,50.00,47.00,Online
11831,2023-05-31,1350,26,2,124.75,10.00,249.50,Online
11832,2023-06-11,1350,152,1,45.68,0.00,45.68,Online
11833,2024-05-31,1350,133,6,25.10,0.00,150.62,Online
11834,2024-07-25,1350,161,2,22.84,25.00,45.68,Online
11835,2024-10-20,1350,138,1,68.69,50.00,68.69,Online
11836,2024-12-21,1350,76,2,50.29,2.00,100.57,Online
11837,2025-01-18,1350,104,1,226.01,10.00,226.01,Online
11838,2025-03-19,1350,143,1,46.19,0.00,46.19,Online
11839,2021-01-16,1351,165,3,11.73,25.00,35.19,Online
11840,2021-01-17,1351,110,3,34.83,4.00,104.49,Online
11841,2021-01-20,1351,16,4,17.68,10.00,70.73,Online
11842,2024-08-28,1351,10,1,35.19,50.00,35.19,Online
11843,2024-10-30,1351,43,1,53.69,0.00,53.69,Online
11844,2021-03-05,1352,135,2,41.65,5.00,83.29,Online
11845,2021-10-28,1352,81,2,219.86,0.00,439.71,Online
11846,2022-06-25,1352,17,3,49.53,0.00,148.60,Online
11847,2023-08-22,1352,127,4,23.03,0.00,92.12,Online
11848,2024-01-09,1352,173,1,276.49,10.00,276.49,Online
11849,2023-03-03,1353,87,2,34.90,0.00,69.80,Online
11850,2023-09-06,1353,134,2,57.09,20.00,114.18,Online
11851,2024-06-27,1353,58,1,56.16,25.00,56.16,Online
11852,2024-08-24,1353,84,1,56.16,9.00,56.16,Online
11853,2024-12-16,1353,75,1,56.16,0.00,56.16,Online
11854,2021-06-22,1354,121,6,21.72,25.00,130.29,Online
11855,2022-08-30,1354,123,1,90.03,0.00,90.03,Online
11856,2022-12-02,1354,85,2,117.71,25.00,235.41,Online
11857,2023-06-14,1354,127,2,179.16,10.00,358.32,Online
11858,2023-10-12,1354,143,2,99.67,0.00,199.34,Online
11859,2024-04-23,1354,9,1,90.03,0.00,90.03,Online
11860,2024-08-06,1354,17,1,90.03,10.00,90.03,Online
11861,2024-12-21,1354,10,4,22.51,1.00,90.03,Online
11862,2025-01-25,1354,117,1,99.66,0.00,99.66,Online
11863,2025-01-29,1354,104,1,260.67,0.00,260.67,Online
11864,2025-02-01,1354,87,4,25.61,10.00,102.44,Online
11865,2025-02-02,1354,107,1,154.96,25.00,154.96,Online
11866,2021-06-28,1355,123,1,35.09,25.00,35.09,Online
11867,2021-09-21,1355,84,2,17.55,0.00,35.09,Online
11868,2021-11-26,1355,71,5,21.97,14.00,109.86,Online
11869,2022-03-18,1355,160,1,65.47,0.00,65.47,Online
11870,2022-03-30,1355,164,1,128.46,0.00,128.46,Online
11871,2022-08-29,1355,92,2,17.55,10.00,35.09,Online
11872,2022-09-01,1355,127,2,33.57,25.00,67.14,Online
11873,2022-11-07,1355,173,1,350.50,50.00,350.50,Online
11874,2022-11-10,1355,136,2,21.19,0.00,42.38,Online
11875,2022-11-19,1355,68,5,21.21,0.00,106.04,Online
11876,2023-02-17,1355,145,2,17.55,10.00,35.09,Online
11877,2024-01-25,1355,126,1,250.51,25.00,250.51,Online
11878,2024-11-09,1355,142,1,35.09,0.00,35.09,Online
11879,2021-09-16,1356,116,2,55.72,4.00,111.43,Online
11880,2022-05-07,1356,100,1,78.27,0.00,78.27,Online
11881,2022-05-11,1356,96,1,147.89,25.00,147.89,Online
11882,2023-02-25,1356,132,1,113.06,10.00,113.06,Online
11883,2023-02-25,1356,139,1,78.27,0.00,78.27,Online
11884,2024-03-15,1356,104,1,78.27,0.00,78.27,Online
11885,2021-07-30,1357,28,4,23.64,50.00,94.55,Online
11886,2021-07-31,1357,115,1,638.71,10.00,638.71,Online
11887,2021-09-02,1357,19,2,122.32,0.00,244.63,Online
11888,2021-09-06,1357,69,3,51.39,10.00,154.18,Online
11889,2022-02-17,1357,55,1,41.80,0.00,41.80,Online
11890,2022-06-19,1357,135,1,41.80,10.00,41.80,Online
11891,2022-06-25,1357,20,4,80.45,0.00,321.79,Online
11892,2023-01-24,1357,18,1,71.33,0.00,71.33,Online
11893,2023-01-29,1357,5,2,34.84,10.00,69.67,Online
11894,2023-08-19,1357,11,2,75.99,0.00,151.97,Online
11895,2023-11-04,1357,76,6,7.85,10.00,47.10,Online
11896,2024-12-31,1357,28,2,62.63,0.00,125.25,Online
11897,2021-11-09,1358,164,3,25.19,30.00,75.57,Online
11898,2021-11-27,1358,24,1,443.88,0.00,443.88,Online
11899,2022-06-07,1358,87,2,19.67,20.00,39.34,Online
11900,2023-04-23,1358,120,3,13.13,50.00,39.38,Online
11901,2023-06-14,1358,40,1,69.01,25.00,69.01,Online
11902,2023-09-21,1358,78,1,168.47,0.00,168.47,Online
11903,2024-10-15,1358,66,1,144.12,10.00,144.12,Online
11904,2024-10-15,1358,74,2,103.08,3.00,206.16,Online
11905,2021-01-28,1359,149,1,47.47,50.00,47.47,Online
11906,2021-02-04,1359,48,1,61.56,10.00,61.56,Online
11907,2021-02-14,1359,85,1,217.87,10.00,217.87,Online
11908,2022-04-07,1359,148,3,65.25,50.00,195.76,Online
11909,2022-07-04,1359,173,1,68.49,10.00,68.49,Online
11910,2023-01-29,1359,72,2,325.44,28.00,650.88,Online
11911,2023-08-30,1359,46,1,54.46,0.00,54.46,Online
11912,2023-12-19,1359,33,1,476.78,10.00,476.78,Online
11913,2024-09-09,1359,107,1,47.47,50.00,47.47,Online
11914,2024-12-20,1359,158,3,84.57,10.00,253.71,Online
11915,2021-01-24,1360,152,3,150.55,1.00,451.66,Online
11916,2021-07-11,1360,83,1,62.00,50.00,62.00,Online
11917,2022-05-04,1360,87,1,155.42,0.00,155.42,Online
11918,2023-04-11,1360,104,1,375.55,11.00,375.55,Online
11919,2023-04-13,1360,78,1,201.25,3.00,201.25,Online
11920,2024-03-25,1360,91,1,339.18,25.00,339.18,Online
11921,2024-10-26,1360,23,4,25.93,25.00,103.73,Online
11922,2021-01-24,1361,42,3,9.05,25.00,27.16,Online
11923,2021-05-17,1361,77,1,133.84,0.00,133.84,Online
11924,2021-05-21,1361,153,1,216.35,10.00,216.35,Online
11925,2021-05-30,1361,77,1,150.87,0.00,150.87,Online
11926,2022-02-15,1361,72,1,162.20,27.00,162.20,Online
11927,2023-02-11,1361,104,1,27.16,25.00,27.16,Online
11928,2023-05-06,1361,117,1,27.16,0.00,27.16,Online
11929,2023-07-19,1361,79,4,18.15,10.00,72.58,Online
11930,2023-07-21,1361,119,1,36.75,0.00,36.75,Online
11931,2023-11-25,1361,33,3,39.23,0.00,117.69,Online
11932,2024-09-09,1361,22,3,36.96,0.00,110.89,Online
11933,2024-11-17,1361,52,2,16.52,23.00,33.03,Online
11934,2025-03-30,1361,69,1,58.36,25.00,58.36,Online
11935,2022-01-20,1362,53,3,71.74,10.00,215.23,Online
11936,2022-11-20,1362,71,1,39.83,50.00,39.83,Online
11937,2022-12-05,1362,31,3,58.93,0.00,176.80,Online
11938,2022-12-12,1362,149,2,725.14,25.00,1450.27,Online
11939,2023-03-16,1362,133,1,39.83,25.00,39.83,Online
11940,2023-10-29,1362,137,3,27.48,13.00,82.43,Online
11941,2024-04-21,1362,173,1,39.83,25.00,39.83,Online
11942,2024-04-23,1362,148,1,39.83,0.00,39.83,Online
11943,2025-03-15,1362,104,4,9.96,24.00,39.83,Online
11944,2021-02-06,1363,97,4,49.27,0.00,197.08,Online
11945,2022-01-26,1363,27,3,20.28,25.00,60.83,Online
11946,2024-05-12,1363,69,4,37.84,0.00,151.36,Online
11947,2024-10-05,1363,137,3,25.30,0.00,75.89,Online
11948,2024-11-22,1363,114,1,124.66,25.00,124.66,Online
11949,2022-01-17,1364,113,4,11.89,10.00,47.56,Online
11950,2022-01-23,1364,173,1,47.56,5.00,47.56,Online
11951,2022-05-25,1364,74,2,33.27,10.00,66.54,Online
11952,2022-07-30,1364,133,1,47.56,0.00,47.56,Online
11953,2022-12-23,1364,82,3,15.85,50.00,47.56,Online
11954,2023-06-13,1364,109,2,49.92,0.00,99.83,Online
11955,2023-06-16,1364,74,3,15.85,10.00,47.56,Online
11956,2023-07-04,1364,1,1,183.35,25.00,183.35,Online
11957,2024-06-05,1364,125,1,154.82,0.00,154.82,Online
11958,2024-10-30,1364,33,2,45.66,50.00,91.31,Online
11959,2021-07-22,1365,67,1,3562.63,0.00,3562.63,Online
11960,2021-07-22,1365,78,6,17.96,0.00,107.75,Online
11961,2021-07-26,1365,65,1,88.17,0.00,88.17,Online
11962,2021-07-27,1365,32,2,43.92,0.00,87.83,Online
11963,2021-08-02,1365,50,2,103.38,50.00,206.76,Online
11964,2021-11-02,1365,15,2,38.94,8.00,77.88,Online
11965,2024-12-27,1365,21,2,119.20,0.00,238.40,Online
11966,2024-12-31,1365,102,4,81.16,5.00,324.64,Online
11967,2021-09-10,1366,52,1,212.67,10.00,212.67,Online
11968,2021-09-13,1366,9,3,62.66,10.00,187.99,Online
11969,2021-09-17,1366,133,3,45.26,0.00,135.77,Online
11970,2021-09-18,1366,12,4,17.84,0.00,71.34,Online
11971,2021-10-24,1366,5,2,520.41,0.00,1040.82,Online
11972,2021-12-20,1366,18,4,283.00,47.00,1132.00,Online
11973,2022-01-27,1366,60,1,401.19,3.00,401.19,Online
11974,2023-07-11,1366,108,2,54.19,0.00,108.37,Online
11975,2023-07-16,1366,163,2,35.67,50.00,71.34,Online
11976,2023-11-21,1366,21,3,235.02,0.00,705.07,Online
11977,2024-09-02,1366,143,2,180.31,0.00,360.62,Online
11978,2021-09-02,1367,150,2,179.43,25.00,358.85,Online
11979,2021-09-04,1367,117,5,54.54,25.00,272.71,Online
11980,2021-10-30,1367,125,2,88.24,10.00,176.48,Online
11981,2022-02-06,1367,152,4,17.40,25.00,69.61,Online
11982,2022-02-08,1367,90,1,362.07,25.00,362.07,Online
11983,2022-04-11,1367,87,2,39.27,0.00,78.54,Online
11984,2022-08-02,1367,126,1,46.53,25.00,46.53,Online
11985,2022-08-03,1367,105,2,124.72,11.00,249.44,Online
11986,2023-05-03,1367,134,3,39.33,8.00,117.98,Online
11987,2023-12-25,1367,87,4,12.43,50.00,49.72,Online
11988,2024-04-17,1367,146,1,46.53,0.00,46.53,Online
11989,2024-07-04,1367,117,1,590.68,10.00,590.68,Online
11990,2024-12-07,1367,40,2,23.27,0.00,46.54,Online
11991,2024-12-10,1367,34,4,96.94,0.00,387.74,Online
11992,2021-04-05,1368,42,2,190.77,10.00,381.54,Online
11993,2021-11-23,1368,58,3,72.34,25.00,217.02,Online
11994,2022-12-05,1368,85,3,113.50,6.00,340.50,Online
11995,2024-03-27,1368,124,2,103.71,10.00,207.41,Online
11996,2024-04-01,1368,135,2,114.92,3.00,229.84,Online
11997,2024-04-01,1368,171,1,109.13,50.00,109.13,Online
12004,2021-07-09,1370,36,3,24.63,0.00,73.88,Online
12005,2021-07-12,1370,104,1,110.82,15.00,110.82,Online
12006,2021-08-22,1370,97,1,167.94,22.00,167.94,Online
12007,2022-02-18,1370,173,1,576.15,0.00,576.15,Online
12008,2022-07-30,1370,15,3,596.62,0.00,1789.87,Online
12009,2022-08-02,1370,63,2,134.58,0.00,269.15,Online
12010,2022-12-17,1370,147,5,104.11,0.00,520.55,Online
12011,2023-01-28,1370,74,3,117.55,0.00,352.64,Online
12012,2023-01-31,1370,74,1,145.56,24.00,145.56,Online
12013,2023-01-31,1370,171,1,96.43,0.00,96.43,Online
12014,2023-04-27,1370,11,3,46.27,2.00,138.80,Online
12015,2024-01-14,1370,66,1,73.88,0.00,73.88,Online
12016,2024-03-07,1370,161,1,73.88,0.00,73.88,Online
12017,2021-04-22,1371,160,1,468.60,10.00,468.60,Online
12018,2022-05-18,1371,140,1,244.79,2.00,244.79,Online
12019,2022-05-22,1371,137,4,114.32,10.00,457.29,Online
12020,2022-11-23,1371,170,3,413.85,10.00,1241.54,Online
12021,2023-01-08,1371,84,3,146.72,0.00,440.15,Online
12022,2023-03-14,1371,21,2,237.94,10.00,475.87,Online
12023,2023-06-04,1371,86,1,99.87,0.00,99.87,Online
12024,2023-06-24,1371,119,2,49.94,25.00,99.87,Online
12025,2024-10-30,1371,129,1,350.59,0.00,350.59,Online
12026,2025-03-10,1371,69,4,33.85,13.00,135.40,Online
12027,2021-05-21,1372,102,3,19.99,0.00,59.96,Online
12028,2022-05-20,1372,140,3,19.99,0.00,59.96,Online
12029,2022-05-24,1372,137,3,19.99,25.00,59.96,Online
12030,2022-08-14,1372,63,3,37.53,25.00,112.59,Online
12031,2022-08-18,1372,37,1,145.39,25.00,145.39,Online
12032,2023-02-15,1372,54,1,97.32,4.00,97.32,Online
12033,2024-02-20,1372,87,1,59.96,0.00,59.96,Online
12034,2024-02-22,1372,163,1,59.96,50.00,59.96,Online
12035,2024-04-11,1372,65,2,40.95,14.00,81.90,Online
12036,2024-07-29,1372,119,1,309.28,0.00,309.28,Online
12037,2024-10-31,1372,40,1,986.91,3.00,986.91,Online
12038,2023-01-27,1373,52,4,50.40,0.00,201.61,Online
12039,2023-02-11,1373,28,1,279.69,0.00,279.69,Online
12040,2023-03-11,1373,78,1,67.54,10.00,67.54,Online
12041,2024-07-12,1373,89,1,120.22,0.00,120.22,Online
12042,2025-01-17,1373,40,1,50.24,11.00,50.24,Online
12043,2021-12-05,1374,134,2,60.32,22.00,120.63,Online
12044,2022-06-26,1374,133,3,21.00,10.00,63.01,Online
12045,2022-08-07,1374,35,3,155.49,1.00,466.48,Online
12046,2023-08-23,1374,33,1,63.01,0.00,63.01,Online
12047,2023-08-23,1374,174,2,62.88,0.00,125.76,Online
12048,2024-02-03,1374,9,1,63.01,10.00,63.01,Online
12049,2024-06-09,1374,87,6,10.50,14.00,63.01,Online
12050,2024-07-21,1374,82,1,1744.19,0.00,1744.19,Online
12051,2024-07-26,1374,23,3,21.37,10.00,64.12,Online
12052,2024-09-19,1374,117,1,853.39,28.00,853.39,Online
12053,2024-09-20,1374,104,3,162.17,4.00,486.50,Online
12054,2024-09-24,1374,80,1,72.61,0.00,72.61,Online
12055,2024-11-10,1374,67,1,63.01,0.00,63.01,Online
12056,2024-11-14,1374,45,3,50.13,25.00,150.40,Online
12057,2021-10-29,1375,20,3,48.28,50.00,144.85,Online
12058,2021-10-31,1375,65,3,24.18,0.00,72.54,Online
12059,2021-10-31,1375,173,3,108.62,0.00,325.87,Online
12060,2021-11-01,1375,144,5,147.40,0.00,737.01,Online
12061,2022-06-28,1375,7,1,108.74,10.00,108.74,Online
12062,2022-07-04,1375,137,1,309.88,13.00,309.88,Online
12063,2023-07-14,1375,117,1,271.23,0.00,271.23,Online
12064,2023-08-27,1375,45,2,36.27,0.00,72.54,Online
12065,2024-08-13,1375,89,1,72.54,25.00,72.54,Online
12066,2024-11-26,1375,170,1,72.54,0.00,72.54,Online
12067,2025-02-27,1375,58,1,332.02,50.00,332.02,Online
12068,2025-03-18,1375,72,1,571.53,0.00,571.53,Online
12069,2025-03-28,1375,119,1,72.54,10.00,72.54,Online
12070,2021-02-01,1376,74,2,28.53,8.00,57.06,Online
12071,2022-06-26,1376,10,1,65.68,14.00,65.68,Online
12072,2022-07-03,1376,110,4,38.84,25.00,155.37,Online
12073,2022-07-04,1376,45,1,103.24,0.00,103.24,Online
12074,2022-07-07,1376,102,1,37.17,10.00,37.17,Online
12075,2022-07-08,1376,64,3,12.39,0.00,37.17,Online
12076,2022-07-11,1376,62,3,12.39,10.00,37.17,Online
12077,2022-09-12,1376,63,4,9.29,10.00,37.17,Online
12078,2022-09-14,1376,46,1,37.17,30.00,37.17,Online
12079,2022-09-15,1376,125,1,37.17,0.00,37.17,Online
12080,2024-02-12,1376,168,4,9.29,0.00,37.17,Online
12081,2024-02-18,1376,174,1,101.28,0.00,101.28,Online
12082,2025-02-10,1376,161,2,54.88,25.00,109.76,Online
12083,2025-03-17,1376,143,3,12.39,20.00,37.17,Online
12084,2025-03-25,1376,49,3,29.28,10.00,87.84,Online
12085,2021-03-11,1377,135,2,118.70,25.00,237.39,Online
12086,2021-09-02,1377,74,1,53.79,0.00,53.79,Online
12087,2021-09-09,1377,93,3,17.93,10.00,53.79,Online
12088,2021-10-17,1377,65,1,63.04,10.00,63.04,Online
12089,2021-12-21,1377,162,1,147.36,25.00,147.36,Online
12090,2022-05-02,1377,104,2,60.02,0.00,120.03,Online
12091,2022-05-02,1377,117,1,273.64,0.00,273.64,Online
12092,2023-11-11,1377,44,3,29.44,25.00,88.33,Online
12093,2025-02-02,1377,104,2,26.90,25.00,53.79,Online
12094,2025-02-06,1377,102,4,35.12,0.00,140.46,Online
12111,2021-09-11,1380,16,6,60.10,0.00,360.59,Online
12112,2021-09-16,1380,9,3,15.92,0.00,47.76,Online
12113,2021-09-18,1380,20,2,38.04,25.00,76.07,Online
12114,2021-09-23,1380,117,2,46.42,10.00,92.83,Online
12115,2021-10-02,1380,101,2,56.20,0.00,112.39,Online
12116,2022-04-13,1380,32,4,11.16,2.00,44.62,Online
12117,2024-07-09,1380,72,3,17.11,50.00,51.33,Online
12118,2022-04-25,1381,116,1,57.60,0.00,57.60,Online
12119,2022-06-11,1381,6,1,26.66,50.00,26.66,Online
12120,2022-06-18,1381,25,3,533.20,25.00,1599.61,Online
12121,2022-11-13,1381,6,1,40.77,0.00,40.77,Online
12122,2023-11-21,1381,3,3,40.05,10.00,120.15,Online
12123,2024-01-06,1381,107,5,14.93,0.00,74.67,Online
12124,2024-01-21,1381,69,1,31.90,25.00,31.90,Online
12125,2024-05-12,1381,102,3,8.89,0.00,26.66,Online
12126,2025-01-08,1381,11,1,64.53,50.00,64.53,Online
12127,2025-01-10,1381,156,1,43.62,0.00,43.62,Online
12128,2021-02-03,1382,92,1,174.94,27.00,174.94,Online
12129,2021-02-05,1382,3,3,159.54,3.00,478.63,Online
12130,2021-05-05,1382,18,4,29.39,50.00,117.57,Online
12131,2021-05-07,1382,159,2,239.71,25.00,479.41,Online
12132,2022-11-23,1382,83,4,12.26,10.00,49.02,Online
12133,2023-03-09,1382,132,2,24.51,50.00,49.02,Online
12134,2024-04-27,1382,139,1,49.02,4.00,49.02,Online
12135,2024-09-01,1382,139,7,83.15,0.00,582.02,Online
12136,2024-12-02,1382,127,1,49.02,10.00,49.02,Online
12137,2025-03-17,1382,74,1,363.09,10.00,363.09,Online
12138,2021-02-02,1383,84,1,65.45,0.00,65.45,Online
12139,2022-03-21,1383,67,2,32.73,25.00,65.45,Online
12140,2022-03-23,1383,46,4,87.62,23.00,350.48,Online
12141,2023-02-03,1383,102,1,273.65,10.00,273.65,Online
12142,2023-07-31,1383,173,1,570.23,7.00,570.23,Online
12143,2024-04-06,1383,114,1,282.27,25.00,282.27,Online
12144,2024-04-10,1383,113,2,267.29,0.00,534.58,Online
12145,2021-03-27,1384,60,2,55.64,0.00,111.27,Online
12146,2021-06-18,1384,125,1,31.20,6.00,31.20,Online
12147,2021-10-18,1384,87,2,14.04,0.00,28.08,Online
12148,2022-10-03,1384,87,2,39.79,25.00,79.58,Online
12149,2023-03-22,1384,44,2,68.14,0.00,136.27,Online
12150,2025-01-27,1384,50,1,33.44,1.00,33.44,Online
12151,2025-01-27,1384,163,1,62.52,25.00,62.52,Online
12152,2021-04-22,1385,147,1,27.16,0.00,27.16,Online
12153,2023-02-28,1385,35,2,27.72,0.00,55.44,Online
12154,2023-03-07,1385,95,3,20.90,0.00,62.69,Online
12155,2023-03-10,1385,15,2,159.25,25.00,318.50,Online
12156,2023-07-19,1385,25,3,13.35,0.00,40.06,Online
12157,2023-07-22,1385,67,3,9.32,50.00,27.95,Online
12158,2023-08-01,1385,16,2,13.58,4.00,27.16,Online
12159,2024-09-13,1385,137,1,103.12,24.00,103.12,Online
12160,2024-09-19,1385,130,1,149.42,10.00,149.42,Online
12161,2022-04-25,1386,113,2,68.73,25.00,137.46,Online
12162,2022-07-20,1386,153,2,13.47,14.00,26.94,Online
12163,2024-01-24,1386,6,1,28.48,0.00,28.48,Online
12164,2024-01-28,1386,138,3,31.85,50.00,95.54,Online
12165,2024-06-16,1386,167,2,13.47,0.00,26.94,Online
12166,2024-09-21,1386,6,3,8.98,10.00,26.94,Online
12167,2022-06-14,1387,122,1,101.32,48.00,101.32,Online
12168,2022-06-15,1387,76,2,17.04,0.00,34.07,Online
12169,2022-06-19,1387,83,1,89.00,5.00,89.00,Online
12170,2023-01-18,1387,31,2,28.50,50.00,56.99,Online
12171,2023-01-18,1387,130,3,272.73,10.00,818.19,Online
12172,2023-01-23,1387,173,1,47.56,25.00,47.56,Online
12173,2023-05-11,1387,30,1,34.07,0.00,34.07,Online
12174,2023-07-13,1387,33,3,11.36,10.00,34.07,Online
12175,2023-07-27,1387,150,1,34.07,22.00,34.07,Online
12176,2024-02-25,1387,5,2,30.75,0.00,61.50,Online
12177,2021-05-17,1388,53,1,34.12,25.00,34.12,Online
12178,2021-11-21,1388,20,3,84.83,0.00,254.50,Online
12179,2021-11-27,1388,23,1,49.08,7.00,49.08,Online
12180,2023-01-09,1388,102,3,151.85,10.00,455.56,Online
12181,2021-11-07,1389,104,4,45.10,50.00,180.40,Online
12182,2021-11-10,1389,115,4,96.39,14.00,385.55,Online
12183,2022-05-11,1389,22,5,7.33,0.00,36.63,Online
12184,2022-11-12,1389,87,2,211.84,25.00,423.68,Online
12185,2022-11-15,1389,160,1,47.21,29.00,47.21,Online
12186,2022-11-16,1389,108,3,77.53,30.00,232.58,Online
12187,2023-11-06,1389,121,1,25.52,10.00,25.52,Online
12188,2024-08-21,1389,74,3,48.61,0.00,145.83,Online
12189,2024-12-18,1389,154,4,7.43,15.00,29.71,Online
12190,2024-12-21,1389,60,3,37.02,10.00,111.07,Online
12191,2021-02-15,1390,45,1,104.81,10.00,104.81,Online
12192,2021-04-15,1390,143,5,52.01,48.00,260.06,Online
12193,2022-12-04,1390,98,5,20.03,10.00,100.15,Online
12194,2022-12-04,1390,166,3,28.45,25.00,85.36,Online
12195,2022-12-06,1390,173,1,1022.01,25.00,1022.01,Online
12196,2024-04-24,1390,35,3,28.45,10.00,85.36,Online
12197,2025-02-02,1390,165,2,42.68,25.00,85.36,Online
12198,2023-09-13,1391,64,4,74.28,25.00,297.13,Online
12199,2023-12-29,1391,101,3,83.24,0.00,249.72,Online
12200,2023-12-31,1391,38,3,51.81,50.00,155.43,Online
12201,2024-06-16,1391,139,2,37.92,0.00,75.83,Online
12202,2024-07-13,1391,75,3,11.45,50.00,34.34,Online
12203,2024-10-21,1391,55,3,11.45,25.00,34.34,Online
12204,2025-01-08,1391,155,4,19.93,10.00,79.71,Online
12205,2021-02-12,1392,95,2,321.85,0.00,643.69,Online
12206,2022-04-24,1392,38,3,418.05,10.00,1254.15,Online
12207,2022-08-26,1392,115,1,111.83,10.00,111.83,Online
12208,2022-08-27,1392,67,1,712.09,0.00,712.09,Online
12209,2022-08-28,1392,38,2,435.91,50.00,871.81,Online
12210,2022-08-29,1392,100,1,643.42,27.00,643.42,Online
12211,2022-10-24,1392,150,1,76.95,0.00,76.95,Online
12212,2023-01-20,1392,83,4,54.71,0.00,218.82,Online
12213,2024-08-24,1392,87,2,161.11,0.00,322.22,Online
12214,2021-04-19,1393,74,3,27.07,25.00,81.22,Online
12215,2021-06-28,1393,135,1,37.33,50.00,37.33,Online
12216,2022-06-05,1393,131,1,40.36,28.00,40.36,Online
12217,2022-08-06,1393,146,2,13.85,0.00,27.69,Online
12218,2022-11-02,1393,22,3,8.81,0.00,26.43,Online
12219,2022-11-23,1393,167,3,11.71,0.00,35.12,Online
12220,2023-03-21,1393,72,1,26.43,29.00,26.43,Online
12221,2024-03-14,1393,140,4,8.88,48.00,35.51,Online
12222,2021-03-24,1394,67,1,28.58,0.00,28.58,Online
12223,2021-05-24,1394,87,2,32.88,25.00,65.75,Online
12224,2024-11-14,1394,103,1,48.88,45.00,48.88,Online
12225,2024-11-18,1394,56,3,18.98,25.00,56.95,Online
12226,2024-11-21,1394,26,5,56.59,10.00,282.96,Online
12237,2021-02-06,1396,134,1,91.52,0.00,91.52,Online
12238,2021-12-06,1396,114,3,71.54,25.00,214.61,Online
12239,2022-01-31,1396,104,1,265.12,0.00,265.12,Online
12240,2022-02-05,1396,145,2,133.25,6.00,266.49,Online
12241,2022-05-30,1396,4,5,22.52,50.00,112.59,Online
12242,2023-02-06,1396,175,3,30.51,0.00,91.52,Online
12243,2024-04-24,1396,92,4,154.85,0.00,619.41,Online
12244,2021-08-15,1397,127,4,62.07,0.00,248.29,Online
12245,2022-07-11,1397,25,1,76.67,25.00,76.67,Online
12246,2022-10-21,1397,33,1,76.67,10.00,76.67,Online
